path	line	string	context
app/src/main/java/com/aeriotv/android/feature/settings/DeveloperSettingsScreen.kt	519	No log file to share yet.	android.widget.Toast.makeText(context, "No log file to share yet.", android.widget.Toast.LENGTH_SHORT).show()
app/src/main/java/com/aeriotv/android/feature/settings/SettingsHost.kt	613	Select a setting	text = "Select a setting",
app/src/main/java/com/aeriotv/android/feature/settings/TvLogShareDialog.kt	102	On your phone, scan the QR code or open this URL. 	text = "On your phone, scan the QR code or open this URL. " +
app/src/main/java/com/aeriotv/android/feature/settings/TvLogShareDialog.kt	124	QR code for the log download URL	contentDescription = "QR code for the log download URL",
app/src/main/java/com/aeriotv/android/feature/settings/TvLogShareDialog.kt	144	The server stops when you close this screen. 	text = "The server stops when you close this screen. " +
app/src/main/java/com/aeriotv/android/feature/settings/TvLogShareDialog.kt	152	Could not start LAN server. Check the TV's network connection.	text = "Could not start LAN server. Check the TV's network connection.",
app/src/main/java/com/aeriotv/android/feature/settings/SyncSettingsScreen.kt	168	Sign-in cancelled or failed.	Toast.makeText(context, "Sign-in cancelled or failed.", Toast.LENGTH_SHORT).show()
app/src/main/java/com/aeriotv/android/feature/settings/SyncSettingsScreen.kt	174	Signed in as $email	Toast.makeText(context, "Signed in as $email", Toast.LENGTH_SHORT).show()
app/src/main/java/com/aeriotv/android/feature/settings/SyncSettingsScreen.kt	185	Drive authorization failed.	Toast.makeText(context, "Drive authorization failed.", Toast.LENGTH_SHORT).show()
app/src/main/java/com/aeriotv/android/feature/settings/SyncSettingsScreen.kt	222	Sync enabled	title = "Sync enabled",
app/src/main/java/com/aeriotv/android/feature/settings/SyncSettingsScreen.kt	248	Signed out of Drive.	Toast.makeText(context, "Signed out of Drive.", Toast.LENGTH_SHORT).show()
app/src/main/java/com/aeriotv/android/feature/settings/SyncSettingsScreen.kt	302	Remote Button Map	title = "Remote Button Map",
app/src/main/java/com/aeriotv/android/feature/settings/SyncSettingsScreen.kt	303	Part of App Preferences. Turn off on a device whose 	subtitle = "Part of App Preferences. Turn off on a device whose " +
app/src/main/java/com/aeriotv/android/feature/settings/SyncSettingsScreen.kt	332	Push Config to Drive	label = "Push Config to Drive",
app/src/main/java/com/aeriotv/android/feature/settings/SyncSettingsScreen.kt	333	Overwrite the Drive backup with this device's setup	subtitle = "Overwrite the Drive backup with this device's setup",
app/src/main/java/com/aeriotv/android/feature/settings/SyncSettingsScreen.kt	348	Pull Config from Drive	label = "Pull Config from Drive",
app/src/main/java/com/aeriotv/android/feature/settings/SyncSettingsScreen.kt	349	Overwrite this device with the Drive backup	subtitle = "Overwrite this device with the Drive backup",
app/src/main/java/com/aeriotv/android/feature/settings/SyncSettingsScreen.kt	364	Clear Drive Data	label = "Clear Drive Data",
app/src/main/java/com/aeriotv/android/feature/settings/SyncSettingsScreen.kt	389	Push Config to Drive?	title = { Text("Push Config to Drive?") },
app/src/main/java/com/aeriotv/android/feature/settings/SyncSettingsScreen.kt	399	Push to Drive	label = "Push to Drive",
app/src/main/java/com/aeriotv/android/feature/settings/SyncSettingsScreen.kt	415	Pull Config from Drive?	title = { Text("Pull Config from Drive?") },
app/src/main/java/com/aeriotv/android/feature/settings/SyncSettingsScreen.kt	425	Pull from Drive	label = "Pull from Drive",
app/src/main/java/com/aeriotv/android/feature/settings/SyncSettingsScreen.kt	445	Credentials sync to your Drive	title = { Text("Credentials sync to your Drive") },
app/src/main/java/com/aeriotv/android/feature/settings/SyncSettingsScreen.kt	475	Drive Sync isn't set up yet	title = { Text("Drive Sync isn't set up yet") },
app/src/main/java/com/aeriotv/android/feature/settings/SyncSettingsScreen.kt	525	Drive Sync isn't set up yet	text = "Drive Sync isn't set up yet",
app/src/main/java/com/aeriotv/android/feature/settings/SyncSettingsScreen.kt	532	Select Sign in with Google below to connect your account. AerioTV will 	text = "Select Sign in with Google below to connect your account. AerioTV will " +
app/src/main/java/com/aeriotv/android/feature/settings/SyncSettingsScreen.kt	551	This build doesn't have a Google Cloud OAuth client configured, so 	text = "This build doesn't have a Google Cloud OAuth client configured, so " +
app/src/main/java/com/aeriotv/android/feature/settings/SyncSettingsScreen.kt	593	Signed in to Drive	text = if (signedIn) "Signed in to Drive" else "Not signed in",
app/src/main/java/com/aeriotv/android/feature/settings/SyncSettingsScreen.kt	593	Not signed in	text = if (signedIn) "Signed in to Drive" else "Not signed in",
app/src/main/java/com/aeriotv/android/feature/settings/SyncSettingsScreen.kt	631	Sign out	text = "Sign out",
app/src/main/java/com/aeriotv/android/feature/settings/SyncSettingsScreen.kt	688	Sign in with Google	text = "Sign in with Google",
app/src/main/java/com/aeriotv/android/feature/settings/AppUpdatesScreen.kt	81	Check for updates	label = "Check for updates",
app/src/main/java/com/aeriotv/android/feature/settings/AppUpdatesScreen.kt	88	You're on the latest version.	is UpdateState.UpToDate -> StatusText("You're on the latest version.")
app/src/main/java/com/aeriotv/android/feature/settings/AppUpdatesScreen.kt	94	Download AerioTV ${s.info.versionName}	label = "Download AerioTV ${s.info.versionName}",
app/src/main/java/com/aeriotv/android/feature/settings/AppUpdatesScreen.kt	95	${s.info.apkSizeBytes / (1024 * 1024)} MB from GitHub	subtitle = "${s.info.apkSizeBytes / (1024 * 1024)} MB from GitHub",
app/src/main/java/com/aeriotv/android/feature/settings/AppUpdatesScreen.kt	111	Verifying download...	StatusText("Verifying download...")
app/src/main/java/com/aeriotv/android/feature/settings/AppUpdatesScreen.kt	119	Install AerioTV ${s.info.versionName}	label = "Install AerioTV ${s.info.versionName}",
app/src/main/java/com/aeriotv/android/feature/settings/LicensesScreen.kt	125	Open-Source-Lizenzen	title = viewing?.title ?: "Open-Source-Lizenzen",
app/src/main/java/com/aeriotv/android/feature/settings/LicensesScreen.kt	188	GNU General Public License v3.0	title = "GNU General Public License v3.0",
app/src/main/java/com/aeriotv/android/feature/settings/LicensesScreen.kt	189	The license this app is distributed under	subtitle = "The license this app is distributed under",
app/src/main/java/com/aeriotv/android/feature/settings/LicensesScreen.kt	243	GNU Lesser General Public License v2.1	title = "GNU Lesser General Public License v2.1",
app/src/main/java/com/aeriotv/android/feature/settings/LicensesScreen.kt	244	The license FFmpeg is distributed under	subtitle = "The license FFmpeg is distributed under",
app/src/main/java/com/aeriotv/android/feature/settings/LicensesScreen.kt	272	The license the above are distributed under	subtitle = "The license the above are distributed under",
app/src/main/java/com/aeriotv/android/feature/settings/PlayerSettingsScreen.kt	119	Channel Logo	title = "Channel Logo",
app/src/main/java/com/aeriotv/android/feature/settings/PlayerSettingsScreen.kt	124	Channel Name	title = "Channel Name",
app/src/main/java/com/aeriotv/android/feature/settings/PlayerSettingsScreen.kt	129	Program Name	title = "Program Name",
app/src/main/java/com/aeriotv/android/feature/settings/PlayerSettingsScreen.kt	134	Program Time	title = "Program Time",
app/src/main/java/com/aeriotv/android/feature/settings/PlayerSettingsScreen.kt	139	Program Subtitle	title = "Program Subtitle",
app/src/main/java/com/aeriotv/android/feature/settings/PlayerSettingsScreen.kt	144	Program Description	title = "Program Description",
app/src/main/java/com/aeriotv/android/feature/settings/PlayerSettingsScreen.kt	158	Pause & rewind live TV	title = "Pause & rewind live TV",
app/src/main/java/com/aeriotv/android/feature/settings/PlayerSettingsScreen.kt	159	Buffer fullscreen live playback on this device	subtitle = "Buffer fullscreen live playback on this device",
app/src/main/java/com/aeriotv/android/feature/settings/PlayerSettingsScreen.kt	173	Rewind up to	label = "Rewind up to",
app/src/main/java/com/aeriotv/android/feature/settings/PlayerSettingsScreen.kt	194	Keep recent channels live	title = "Keep recent channels live",
app/src/main/java/com/aeriotv/android/feature/settings/PlayerSettingsScreen.kt	195	Buffer flipped-away channels in the background	subtitle = "Buffer flipped-away channels in the background",
app/src/main/java/com/aeriotv/android/feature/settings/PlayerSettingsScreen.kt	201	Channels to keep	label = "Channels to keep",
app/src/main/java/com/aeriotv/android/feature/settings/PlayerSettingsScreen.kt	235	Skip back	label = "Skip back",
app/src/main/java/com/aeriotv/android/feature/settings/PlayerSettingsScreen.kt	257	Auto-Recover Frozen Streams	title = "Auto-Recover Frozen Streams",
app/src/main/java/com/aeriotv/android/feature/settings/PlayerSettingsScreen.kt	258	Reload a live stream that stops sending video. Off keeps the stream as-is through commercial-break stutters.	subtitle = "Reload a live stream that stops sending video. Off keeps the stream as-is through commercial-break stutters.",
app/src/main/java/com/aeriotv/android/feature/settings/PlayerSettingsScreen.kt	270	Send AC-3 and E-AC-3 audio to your receiver untouched. Leave off if lip sync drifts.	subtitle = "Send AC-3 and E-AC-3 audio to your receiver untouched. Leave off if lip sync drifts.",
app/src/main/java/com/aeriotv/android/feature/settings/PlayerSettingsScreen.kt	291	Up / Down channel change	title = "Up / Down channel change",
app/src/main/java/com/aeriotv/android/feature/settings/PlayerSettingsScreen.kt	303	Slide a finger up or down the brightness edge to dim or brighten the screen. Applies to this app only and is restored when you leave the player.	subtitle = "Slide a finger up or down the brightness edge to dim or brighten the screen. Applies to this app only and is restored when you leave the player.",
app/src/main/java/com/aeriotv/android/feature/settings/PlayerSettingsScreen.kt	309	Slide a finger up or down the other edge to change the media volume.	subtitle = "Slide a finger up or down the other edge to change the media volume.",
app/src/main/java/com/aeriotv/android/feature/settings/PlayerSettingsScreen.kt	347	Add a small gap between tiles for visual separation.	subtitle = "Add a small gap between tiles for visual separation.",
app/src/main/java/com/aeriotv/android/feature/settings/PlayerSettingsScreen.kt	374	Output 1080p streams at 1080p and let the TV upscale. Off keeps the display at its native mode.	subtitle = "Output 1080p streams at 1080p and let the TV upscale. Off keeps the display at its native mode.",
app/src/main/java/com/aeriotv/android/feature/settings/SettingsScreen.kt	319	Developer Website	title = "Developer Website",
app/src/main/java/com/aeriotv/android/feature/settings/SettingsScreen.kt	332	Report an Issue	title = "Report an Issue",
app/src/main/java/com/aeriotv/android/feature/settings/SettingsScreen.kt	391	No playlists added	text = "No playlists added",
app/src/main/java/com/aeriotv/android/feature/settings/SettingsScreen.kt	446	Manage Playlists	text = "Manage Playlists",
app/src/main/java/com/aeriotv/android/feature/settings/SettingsScreen.kt	893	Live-TV	title = "Live-TV",
app/src/main/java/com/aeriotv/android/feature/settings/SettingsScreen.kt	894	Guide, groups, badges, colors	subtitle = "Guide, groups, badges, colors",
app/src/main/java/com/aeriotv/android/feature/settings/SettingsScreen.kt	904	Library refresh, posters	subtitle = "Library refresh, posters",
app/src/main/java/com/aeriotv/android/feature/settings/SettingsScreen.kt	909	Recordings, buffers, storage	subtitle = "Recordings, buffers, storage",
app/src/main/java/com/aeriotv/android/feature/settings/SettingsScreen.kt	919	Startup, refresh, network	subtitle = "Startup, refresh, network",
app/src/main/java/com/aeriotv/android/feature/settings/SettingsScreen.kt	924	Customize remote buttons	subtitle = "Customize remote buttons",
app/src/main/java/com/aeriotv/android/feature/settings/SettingsScreen.kt	938	Check for new releases	subtitle = "Check for new releases",
app/src/main/java/com/aeriotv/android/feature/dvr/DvrViewModel.kt	1075	Recording $rawId	val genericTitle = r.title.isBlank() || r.title == "Recording $rawId"
app/src/main/java/com/aeriotv/android/feature/dvr/DvrViewModel.kt	1099	Recording $rawId	val genericTitle = r.title.isBlank() || r.title == "Recording $rawId"
app/src/main/java/com/aeriotv/android/feature/dvr/DvrViewModel.kt	1293	Recording $id	title = title.ifBlank { "Recording $id" },
app/src/main/java/com/aeriotv/android/feature/dvr/DvrMediaTabContent.kt	354	Watch from Beginning	add(com.aeriotv.android.core.tv.TvMenuAction("Watch from Beginning") { playFromStart(rec) })
app/src/main/java/com/aeriotv/android/feature/dvr/DvrMediaTabContent.kt	356	Save to Device	add(com.aeriotv.android.core.tv.TvMenuAction("Save to Device") { scope.launch { viewModel.saveToDevice(rec).onFailure { toast("Save failed: ${it.message}") }.onSuccess { toast("Saving to device") } } })
app/src/main/java/com/aeriotv/android/feature/dvr/DvrMediaTabContent.kt	356	Save failed: ${it.message}	add(com.aeriotv.android.core.tv.TvMenuAction("Save to Device") { scope.launch { viewModel.saveToDevice(rec).onFailure { toast("Save failed: ${it.message}") }.onSuccess { toast("Saving to device") } } })
app/src/main/java/com/aeriotv/android/feature/dvr/DvrMediaTabContent.kt	356	Saving to device	add(com.aeriotv.android.core.tv.TvMenuAction("Save to Device") { scope.launch { viewModel.saveToDevice(rec).onFailure { toast("Save failed: ${it.message}") }.onSuccess { toast("Saving to device") } } })
app/src/main/java/com/aeriotv/android/feature/dvr/DvrMediaTabContent.kt	358	Remove Commercials	add(com.aeriotv.android.core.tv.TvMenuAction("Remove Commercials") { scope.launch { viewModel.applyComskip(rec).onFailure { toast("Comskip failed: ${it.message}") }.onSuccess { toast("Comskip started") } } })
app/src/main/java/com/aeriotv/android/feature/dvr/DvrMediaTabContent.kt	358	Comskip failed: ${it.message}	add(com.aeriotv.android.core.tv.TvMenuAction("Remove Commercials") { scope.launch { viewModel.applyComskip(rec).onFailure { toast("Comskip failed: ${it.message}") }.onSuccess { toast("Comskip started") } } })
app/src/main/java/com/aeriotv/android/feature/dvr/DvrMediaTabContent.kt	364	Start at Live	add(com.aeriotv.android.core.tv.TvMenuAction("Start at Live") { jumpToLive(rec) })
app/src/main/java/com/aeriotv/android/feature/dvr/DvrMediaTabContent.kt	365	Watch from Beginning	add(com.aeriotv.android.core.tv.TvMenuAction("Watch from Beginning") { playFromStart(rec) })
app/src/main/java/com/aeriotv/android/feature/dvr/DvrMediaTabContent.kt	368	Stop failed: ${it.message}	add(com.aeriotv.android.core.tv.TvMenuAction("Aufnahme stoppen") { scope.launch { viewModel.stopRecording(rec).onFailure { toast("Stop failed: ${it.message}") } } })
app/src/main/java/com/aeriotv/android/feature/dvr/DvrMediaTabContent.kt	372	Edit Recording	if (isServer && canManageDvr) add(com.aeriotv.android.core.tv.TvMenuAction("Edit Recording") { pendingEdit = rec })
app/src/main/java/com/aeriotv/android/feature/dvr/DvrMediaTabContent.kt	374	Cancel Recording	add(com.aeriotv.android.core.tv.TvMenuAction("Cancel Recording", destructive = true) { pendingDelete = rec })
app/src/main/java/com/aeriotv/android/feature/dvr/DvrMediaTabContent.kt	379	Delete from Server	add(com.aeriotv.android.core.tv.TvMenuAction(if (isServer) "Delete from Server" else "Delete from Device", destructive = true) { pendingDelete = rec })
app/src/main/java/com/aeriotv/android/feature/dvr/DvrMediaTabContent.kt	379	Delete from Device	add(com.aeriotv.android.core.tv.TvMenuAction(if (isServer) "Delete from Server" else "Delete from Device", destructive = true) { pendingDelete = rec })
app/src/main/java/com/aeriotv/android/feature/dvr/DvrMediaTabContent.kt	399	Nimm eine Sendung aus dem EPG oder Live-TV auf.	Text("Nimm eine Sendung aus dem EPG oder Live-TV auf.", fontSize = 13.sp.subtext(), color = MaterialTheme.colorScheme.onSurfaceVariant)
app/src/main/java/com/aeriotv/android/feature/dvr/DvrMediaTabContent.kt	564	Cancel Recording	}) { Text(if (scheduledNow) "Cancel Recording" else "Löschen", color = MaterialTheme.colorScheme.error) }
app/src/main/java/com/aeriotv/android/feature/dvr/DvrMediaTabContent.kt	664	Zu Live springen	HeroRound(Icons.Filled.Sensors, "Zu Live springen", onSecondary)
app/src/main/java/com/aeriotv/android/feature/dvr/DvrMediaTabContent.kt	671	Details	HeroRound(Icons.Outlined.Info, "Details", onInfo)
app/src/main/java/com/aeriotv/android/feature/dvr/DvrMediaTabContent.kt	772	Zu Live springen	add(com.aeriotv.android.feature.movies.tv.TvHeroButton("Zu Live springen", Icons.Filled.Sensors, id = "JumpToLive") { armHero(); onJumpToLive(rec) })
app/src/main/java/com/aeriotv/android/feature/dvr/DvrMediaTabContent.kt	783	Details	add(com.aeriotv.android.feature.movies.tv.TvHeroButton("Details", Icons.Outlined.Info, id = "Details") { armHero(); onInfo(rec) })
app/src/main/java/com/aeriotv/android/feature/dvr/DvrMediaTabContent.kt	783	Details	add(com.aeriotv.android.feature.movies.tv.TvHeroButton("Details", Icons.Outlined.Info, id = "Details") { armHero(); onInfo(rec) })
app/src/main/java/com/aeriotv/android/feature/dvr/LocalRecordingService.kt	420	Saved to device	.setContentText(if (success) "Saved to device" else "Save to device failed")
app/src/main/java/com/aeriotv/android/feature/dvr/LocalRecordingService.kt	420	Save to device failed	.setContentText(if (success) "Saved to device" else "Save to device failed")
app/src/main/java/com/aeriotv/android/feature/dvr/LocalRecordingService.kt	612	Ongoing notification while AerioTV is recording a channel to local storage.	description = "Ongoing notification while AerioTV is recording a channel to local storage."
app/src/main/java/com/aeriotv/android/feature/dvr/DvrTabContent.kt	161	My Recordings	text = "My Recordings",
app/src/main/java/com/aeriotv/android/feature/dvr/DvrTabContent.kt	202	Scheduled (${state.scheduledCount})	label = "Scheduled (${state.scheduledCount})",
app/src/main/java/com/aeriotv/android/feature/dvr/DvrTabContent.kt	209	Recording (${state.recordingCount})	label = "Recording (${state.recordingCount})",
app/src/main/java/com/aeriotv/android/feature/dvr/DvrTabContent.kt	259	Clear All	text = "Clear All",
app/src/main/java/com/aeriotv/android/feature/dvr/DvrTabContent.kt	271	Clear All	text = "Clear All",
app/src/main/java/com/aeriotv/android/feature/dvr/DvrTabContent.kt	288	Couldn't load recordings: $err	text = "Couldn't load recordings: $err",
app/src/main/java/com/aeriotv/android/feature/dvr/DvrTabContent.kt	455	Invalid recording id.	Toast.makeText(context, "Invalid recording id.", Toast.LENGTH_SHORT).show()
app/src/main/java/com/aeriotv/android/feature/dvr/DvrTabContent.kt	467	Recording updated.	Toast.makeText(context, "Recording updated.", Toast.LENGTH_SHORT).show()
app/src/main/java/com/aeriotv/android/feature/dvr/DvrTabContent.kt	501	Recording deleted.	Toast.makeText(context, "Recording deleted.", Toast.LENGTH_SHORT).show()
app/src/main/java/com/aeriotv/android/feature/dvr/DvrTabContent.kt	526	Clear all completed?	title = { Text("Clear all completed?") },
app/src/main/java/com/aeriotv/android/feature/dvr/DvrTabContent.kt	564	Delete All	Text("Delete All", color = MaterialTheme.colorScheme.error)
app/src/main/java/com/aeriotv/android/feature/dvr/DvrTabContent.kt	810	Hold OK for options	text = "Hold OK for options",
app/src/main/java/com/aeriotv/android/feature/dvr/DvrTabContent.kt	849	Server	val label = if (isLocal) "Local" else "Server"
app/src/main/java/com/aeriotv/android/feature/dvr/DvrTabContent.kt	918	Save to Device	add(TvMenuAction("Save to Device", Icons.Outlined.Download) { onSaveToDevice() })
app/src/main/java/com/aeriotv/android/feature/dvr/DvrTabContent.kt	921	Remove Commercials	add(TvMenuAction("Remove Commercials", Icons.Outlined.ContentCut) { onRemoveCommercials() })
app/src/main/java/com/aeriotv/android/feature/dvr/DvrTabContent.kt	933	Start at Live	add(TvMenuAction("Start at Live", Icons.Outlined.PlayArrow) { onWatchLive() })
app/src/main/java/com/aeriotv/android/feature/dvr/DvrTabContent.kt	934	Watch from Beginning	add(TvMenuAction("Watch from Beginning", Icons.Outlined.SkipPrevious) { onWatchFromBeginning() })
app/src/main/java/com/aeriotv/android/feature/dvr/EditRecordingSheet.kt	81	Edit Recording	text = "Edit Recording",
app/src/main/java/com/aeriotv/android/feature/dvr/EditRecordingSheet.kt	174	No change	val label = if (mins == 0) "No change" else "+$mins min"
app/src/main/java/com/aeriotv/android/feature/whatsnew/WhatsNewSheet.kt	298	Your whole library	title = "Your whole library",
app/src/main/java/com/aeriotv/android/feature/whatsnew/WhatsNewSheet.kt	302	Guide channel column	title = "Guide channel column",
app/src/main/java/com/aeriotv/android/feature/whatsnew/WhatsNewSheet.kt	306	Playlist switching keeps your data	title = "Playlist switching keeps your data",
app/src/main/java/com/aeriotv/android/feature/whatsnew/WhatsNewSheet.kt	314	Android TV: Guide only	title = "Android TV: Guide only",
app/src/main/java/com/aeriotv/android/feature/whatsnew/LiveRewindPrompt.kt	81	New: Live Rewind	title = { Text("New: Live Rewind") },
app/src/main/java/com/aeriotv/android/feature/whatsnew/LiveRewindPrompt.kt	118	Not Now	) { Text("Not Now") }
app/src/main/java/com/aeriotv/android/feature/player/PlayerScreen.kt	2288	Stream switch failed	Toast.makeText(context, "Stream switch failed", Toast.LENGTH_SHORT).show()
app/src/main/java/com/aeriotv/android/feature/player/PlayerScreen.kt	2320	Switching stream...	Toast.makeText(context, "Switching stream...", Toast.LENGTH_SHORT).show()
app/src/main/java/com/aeriotv/android/feature/player/PlayerScreen.kt	2805	Go Back	Text("Go Back")
app/src/main/java/com/aeriotv/android/feature/player/PlayerScreen.kt	2847	Channel Unavailable	text = "Channel Unavailable",
app/src/main/java/com/aeriotv/android/feature/player/PlayerScreen.kt	2877	Retry Now	Text("Retry Now")
app/src/main/java/com/aeriotv/android/feature/player/PlayerScreen.kt	2907	Channel Not Available	text = "Channel Not Available",
app/src/main/java/com/aeriotv/android/feature/player/PlayerScreen.kt	2912	This channel isn't in the active playlist. If you just 	text = "This channel isn't in the active playlist. If you just " +
app/src/main/java/com/aeriotv/android/feature/player/PlayerScreen.kt	2920	Go Back	Text("Go Back")
app/src/main/java/com/aeriotv/android/feature/player/PlayerScreen.kt	2938	No Stream Assigned	text = "No Stream Assigned",
app/src/main/java/com/aeriotv/android/feature/player/PlayerScreen.kt	2943	This channel doesn't have a stream yet. Event channels 	text = "This channel doesn't have a stream yet. Event channels " +
app/src/main/java/com/aeriotv/android/feature/player/PlayerScreen.kt	2950	Go Back	Text("Go Back")
app/src/main/java/com/aeriotv/android/feature/player/ConnectionLimitCard.kt	75	Close another stream, then press Retry.	text = "Close another stream, then press Retry.",
app/src/main/java/com/aeriotv/android/feature/player/PlayerChromeOverlay.kt	295	${it.name} live recording	title = "${it.name} live recording",
app/src/main/java/com/aeriotv/android/feature/player/PlayerChromeOverlay.kt	475	Go Live	title = "Go Live",
app/src/main/java/com/aeriotv/android/feature/player/PlayerChromeOverlay.kt	484	Add a multiview tile	contentDescription = "Add a multiview tile",
app/src/main/java/com/aeriotv/android/feature/player/PlayerChromeOverlay.kt	700	Add to Multiview	contentDescription = "Add to Multiview",
app/src/main/java/com/aeriotv/android/feature/player/PlayerChromeOverlay.kt	765	Turn on Live Rewind in Settings to pause & rewind live TV	text = "Turn on Live Rewind in Settings to pause & rewind live TV",
app/src/main/java/com/aeriotv/android/feature/player/PlayerChromeOverlay.kt	1110	Press ‹ to close	text = "Press ‹ to close",
app/src/main/java/com/aeriotv/android/feature/player/PlayerChromeOverlay.kt	1171	Record Current Program	text = { Text("Record Current Program") },
app/src/main/java/com/aeriotv/android/feature/player/PlayerChromeOverlay.kt	1202	Stream Info	text = { Text("Stream Info") },
app/src/main/java/com/aeriotv/android/feature/player/PlayerChromeOverlay.kt	1214	Stream wechseln	text = { Text("Stream wechseln") },
app/src/main/java/com/aeriotv/android/feature/player/PlayerChromeOverlay.kt	1237	Show Video	Text(if (audioOnly) "Show Video" else "Audio Only")
app/src/main/java/com/aeriotv/android/feature/player/PlayerChromeOverlay.kt	1237	Audio Only	Text(if (audioOnly) "Show Video" else "Audio Only")
app/src/main/java/com/aeriotv/android/feature/player/PlayerChromeOverlay.kt	1555	Go Live	text = "Go Live",
app/src/main/java/com/aeriotv/android/feature/player/PlayerChromeOverlay.kt	1861	$mins minutes	val label = if (mins == 0) "Aus" else "$mins minutes"
app/src/main/java/com/aeriotv/android/feature/player/PlayerChromeOverlay.kt	1903	Stream Info	text = "Stream Info",
app/src/main/java/com/aeriotv/android/feature/player/PlayerChromeOverlay.kt	1966	No subtitle tracks reported by the stream.	text = "No subtitle tracks reported by the stream.",
app/src/main/java/com/aeriotv/android/feature/player/PlayerChromeOverlay.kt	2014	No audio tracks reported by the stream.	text = "No audio tracks reported by the stream.",
app/src/main/java/com/aeriotv/android/feature/player/PlayerChromeOverlay.kt	2058	Audio Sync	text = "Audio Sync",
app/src/main/java/com/aeriotv/android/feature/player/PlayerChromeOverlay.kt	2085	Positive plays audio later; negative plays it earlier.	text = "Positive plays audio later; negative plays it earlier.",
app/src/main/java/com/aeriotv/android/feature/player/PlayerChromeOverlay.kt	2120	Stream wechseln	text = "Stream wechseln",
app/src/main/java/com/aeriotv/android/feature/player/PlayerChromeOverlay.kt	2128	No alternate streams available for this channel.	text = "No alternate streams available for this channel.",
app/src/main/java/com/aeriotv/android/feature/player/RecentChannelsOverlay.kt	109	Channels you watch will show up here.	text = "Channels you watch will show up here.",
app/src/main/java/com/aeriotv/android/feature/player/ChannelListOverlay.kt	186	No channels in this group.	text = "No channels in this group.",
app/src/main/java/com/aeriotv/android/feature/player/VODPlayerScreen.kt	1036	Loading…	text = loadingMessage ?: "Loading…",
app/src/main/java/com/aeriotv/android/feature/player/VODPlayerScreen.kt	1894	Video Not Supported	text = "Video Not Supported",
app/src/main/java/com/aeriotv/android/feature/player/VODPlayerScreen.kt	1899	This device cannot decode this copy's video format, 	text = "This device cannot decode this copy's video format, " +
app/src/main/java/com/aeriotv/android/feature/player/VODPlayerScreen.kt	1952	Recording Ending	text = "Recording Ending",
app/src/main/java/com/aeriotv/android/feature/player/VODPlayerScreen.kt	1957	This recording is about to reach its scheduled end.	text = "This recording is about to reach its scheduled end.",
app/src/main/java/com/aeriotv/android/feature/player/VODPlayerScreen.kt	1973	Continue on Live TV	Text("Continue on Live TV")
app/src/main/java/com/aeriotv/android/feature/player/VODPlayerScreen.kt	1981	Back to DVR	Text("Back to DVR")
app/src/main/java/com/aeriotv/android/feature/player/VODPlayerScreen.kt	2095	Retry Now	Text("Retry Now")
app/src/main/java/com/aeriotv/android/feature/player/VODPlayerScreen.kt	2370	LIVE	text = "LIVE",
app/src/main/java/com/aeriotv/android/feature/player/VODPlayerScreen.kt	2389	Player options	contentDescription = "Player options",
app/src/main/java/com/aeriotv/android/feature/collections/ChannelCollectionsUi.kt	287	Delete Collection	TvMenuAction("Delete Collection", destructive = true) { onDelete() },
app/src/main/java/com/aeriotv/android/feature/collections/ChannelCollectionsUi.kt	300	Move to Front	text = { Text(if (atEnd) "Move to Front" else "Move to Back") },
app/src/main/java/com/aeriotv/android/feature/collections/ChannelCollectionsUi.kt	300	Move to Back	text = { Text(if (atEnd) "Move to Front" else "Move to Back") },
app/src/main/java/com/aeriotv/android/feature/collections/ChannelCollectionsUi.kt	310	Delete Collection	text = { Text("Delete Collection", color = MaterialTheme.colorScheme.error) },
app/src/main/java/com/aeriotv/android/feature/collections/ChannelCollectionsUi.kt	359	Add to Collection	title = "Add to Collection",
app/src/main/java/com/aeriotv/android/feature/collections/ChannelCollectionsUi.kt	365	✓ ${c.name}	TvMenuAction(if (member) "✓ ${c.name}" else c.name) {
app/src/main/java/com/aeriotv/android/feature/collections/ChannelCollectionsUi.kt	378	Add to Collection	title = { Text("Add to Collection") },
app/src/main/java/com/aeriotv/android/feature/collections/ChannelCollectionsUi.kt	391	✓ ${c.name}	text = if (member) "✓ ${c.name}" else c.name,
app/src/main/java/com/aeriotv/android/feature/collections/ChannelCollectionsUi.kt	429	Name	placeholder = { Text("Name") },
app/src/main/java/com/aeriotv/android/feature/collections/ChannelCollectionsUi.kt	443	Add at Beginning	) { Text("Add at Beginning") }
app/src/main/java/com/aeriotv/android/feature/collections/ChannelCollectionsUi.kt	449	Add at End	) { Text("Add at End") }
app/src/main/java/com/aeriotv/android/feature/reminders/ReminderBroadcastReceiver.kt	62	Starting soon on $channelName	.setContentText("Starting soon on $channelName")
app/src/main/java/com/aeriotv/android/feature/reminders/ReminderBroadcastReceiver.kt	81	Heads-up when a programme you set a reminder on is about to start.	description = "Heads-up when a programme you set a reminder on is about to start."
app/src/main/java/com/aeriotv/android/feature/channels/ChannelListScreen.kt	444	Clear search	contentDescription = "Clear search",
app/src/main/java/com/aeriotv/android/feature/channels/ChannelListScreen.kt	848	Sort channels	contentDescription = "Sort channels",
app/src/main/java/com/aeriotv/android/feature/channels/ChannelListScreen.kt	854	Sort channels	contentDescription = "Sort channels",
app/src/main/java/com/aeriotv/android/feature/channels/ChannelListScreen.kt	864	Sort channels	contentDescription = "Sort channels",
