path	line	string	context
app/src/github/java/com/aeriotv/android/core/update/GithubUpdateManager.kt	52	Install unknown apps	* Two steps can kill the process mid-flow (the "Install unknown apps" grant
app/src/github/java/com/aeriotv/android/core/update/GithubUpdateManager.kt	128	A new release is being published. Try again in a minute.	"A new release is being published. Try again in a minute.", null,
app/src/github/java/com/aeriotv/android/core/update/GithubUpdateManager.kt	132	Update check failed: ${outcome.message}	_state.value = UpdateState.Error("Update check failed: ${outcome.message}", null)
app/src/github/java/com/aeriotv/android/core/update/GithubUpdateManager.kt	134	auto-check failed silently: ${outcome.message}	Log.i(TAG, "auto-check failed silently: ${outcome.message}")
app/src/github/java/com/aeriotv/android/core/update/GithubUpdateManager.kt	147	AerioTV-${info.versionName}.apk	val target = File(dir, "AerioTV-${info.versionName}.apk")
app/src/github/java/com/aeriotv/android/core/update/GithubUpdateManager.kt	150	Not enough free space to download the update.	"Not enough free space to download the update.", info,
app/src/github/java/com/aeriotv/android/core/update/GithubUpdateManager.kt	166	Download failed: ${t.message ?: t::class.simpleName}	"Download failed: ${t.message ?: t::class.simpleName}", info,
app/src/github/java/com/aeriotv/android/core/update/GithubUpdateManager.kt	185	A recording is in progress. Finish or stop it, then install the update.	"A recording is in progress. Finish or stop it, then install the update.",
app/src/github/java/com/aeriotv/android/core/update/GithubUpdateManager.kt	194	The downloaded update is missing. Download it again.	"The downloaded update is missing. Download it again.", info,
app/src/github/java/com/aeriotv/android/core/update/GithubUpdateManager.kt	212	Install failed: ${t.message ?: t::class.simpleName}	"Install failed: ${t.message ?: t::class.simpleName}", info,
app/src/github/java/com/aeriotv/android/core/update/GithubUpdateManager.kt	291	Install failed (status $status)	message ?: "Install failed (status $status)", info,
app/src/github/java/com/aeriotv/android/core/update/GithubUpdateManager.kt	321	HTTP ${response.status.value}	throw IllegalStateException("HTTP ${response.status.value}")
app/src/github/java/com/aeriotv/android/core/update/GithubUpdateManager.kt	355	verify failed: $message	Log.w(TAG, "verify failed: $message")
app/src/github/java/com/aeriotv/android/core/update/GithubUpdateManager.kt	361	The download is incomplete (size mismatch). Try again.	return fail("The download is incomplete (size mismatch). Try again.")
app/src/github/java/com/aeriotv/android/core/update/GithubUpdateManager.kt	369	The downloaded file is not a readable APK.	?: return fail("The downloaded file is not a readable APK.")
app/src/github/java/com/aeriotv/android/core/update/GithubUpdateManager.kt	371	The downloaded APK is not AerioTV (${archive.packageName}).	return fail("The downloaded APK is not AerioTV (${archive.packageName}).")
app/src/github/java/com/aeriotv/android/core/update/GithubUpdateManager.kt	377	The release's version code ($archiveCode) is not newer than the installed 	"The release's version code ($archiveCode) is not newer than the installed " +
app/src/github/java/com/aeriotv/android/core/update/GithubUpdateManager.kt	378	one ($currentCode), so Android would refuse it.	"one ($currentCode), so Android would refuse it.",
app/src/github/java/com/aeriotv/android/core/update/GithubUpdateManager.kt	383	Could not read the APK's signing certificate.	return fail("Could not read the APK's signing certificate.")
app/src/github/java/com/aeriotv/android/core/update/GithubUpdateManager.kt	386	The APK's signing certificate does not match this app. Refusing to install.	return fail("The APK's signing certificate does not match this app. Refusing to install.")
app/src/github/java/com/aeriotv/android/core/update/GithubUpdateManager.kt	428	package:${context.packageName}	Uri.parse("package:${context.packageName}"),
app/src/github/java/com/aeriotv/android/core/update/GithubUpdateManager.kt	439	Open Settings > Apps > Security and allow AerioTV to install apps, 	"Open Settings > Apps > Security and allow AerioTV to install apps, " +
app/src/github/java/com/aeriotv/android/core/update/InstallStatusReceiver.kt	36	install session status=$status message=$message	Log.i(TAG, "install session status=$status message=$message")
app/src/github/java/com/aeriotv/android/core/update/UpdateChecker.kt	71	network error	return Outcome.Failed(t.message ?: "network error")
app/src/github/java/com/aeriotv/android/core/update/UpdateChecker.kt	79	HTTP ${response.status.value}	return Outcome.Failed("HTTP ${response.status.value}")
app/src/github/java/com/aeriotv/android/core/update/UpdateChecker.kt	84	bad response: ${t.message}	return Outcome.Failed("bad response: ${t.message}")
app/src/main/java/com/aeriotv/android/AerioTVApplication.kt	182	Casting to <TV>	// GH #33: standalone "Casting to <TV>" notification driven by cast state,
app/src/main/java/com/aeriotv/android/AerioTVApplication.kt	210	AerioTV crashes on the Google TV Streamer	// "AerioTV crashes on the Google TV Streamer" reports - by the time a
app/src/main/java/com/aeriotv/android/MainActivity.kt	80	Would you like to close AerioTV?	* surface the "Would you like to close AerioTV?" confirm (issue #16: the
app/src/main/java/com/aeriotv/android/MainActivity.kt	108	bring me back to fullscreen	* the "bring me back to fullscreen" affordance while the mini-player is
app/src/main/java/com/aeriotv/android/MainActivity.kt	307	close AerioTV?	* A LONG back (onKeyLongPress) surfaces the "close AerioTV?" confirm (issue
app/src/main/java/com/aeriotv/android/MainActivity.kt	322	close AerioTV?	// Issue #16: holding BACK on Android TV surfaces the "close AerioTV?"
app/src/main/java/com/aeriotv/android/MainActivity.kt	463	onStop: TV leave -> stopping playback	android.util.Log.i("AerioLeave", "onStop: TV leave -> stopping playback")
app/src/main/java/com/aeriotv/android/MainActivity.kt	524	audio still plays after Exit	// "audio still plays after Exit" report). Gated on isFinishing so a
app/src/main/java/com/aeriotv/android/MainActivity.kt	654	GH#38 startup refresh: ${current.refreshRate} -> ${best.refreshRate}	Log.i(TAG, "GH#38 startup refresh: ${current.refreshRate} -> ${best.refreshRate}")
app/src/main/java/com/aeriotv/android/MainActivity.kt	700	.format(rate)}fps -> mode ${best.physicalWidth}x${best.physicalHeight}@${best.refreshRate}	Log.i(TAG, "GH#40 content rate match: ${"%.2f".format(rate)}fps -> mode ${best.physicalWidth}x${best.physicalHeight}@${best.refreshRate}")
app/src/main/java/com/aeriotv/android/MainActivity.kt	735	.format(wantRate)}Hz)	Log.i(TAG, "GH#40 content res match: ${videoW}x$videoH -> mode ${best.physicalWidth}x${best.physicalHeight}@${best.refreshRate} (want ${"%.2f".format(wantRate)}Hz)")
app/src/main/java/com/aeriotv/android/MainActivity.kt	735	GH#40 content res match: ${videoW}x$videoH -> mode ${best.physicalWidth}x${best.physicalHeight}@${best.refreshRate} (want ${	Log.i(TAG, "GH#40 content res match: ${videoW}x$videoH -> mode ${best.physicalWidth}x${best.physicalHeight}@${best.refreshRate} (want ${"%.2f".format(wantRate)}Hz)")
app/src/main/java/com/aeriotv/android/MainActivity.kt	748	freezes completely on 4K footage	// output entirely ("freezes completely on 4K footage") with no error
app/src/main/java/com/aeriotv/android/MainActivity.kt	776	(rendered=${countersNow.renderedOutputBufferCount} 	"(rendered=${countersNow.renderedOutputBufferCount} " +
app/src/main/java/com/aeriotv/android/MainActivity.kt	777	baseline=$baseline state=${p.playbackState}); re-preparing	"baseline=$baseline state=${p.playbackState}); re-preparing",
app/src/main/java/com/aeriotv/android/MainActivity.kt	818	(screenWidthDp $widthDpBefore -> $widthDpNow); 	"(screenWidthDp $widthDpBefore -> $widthDpNow); " +
app/src/main/java/com/aeriotv/android/MainActivity.kt	1131	Would you like to close AerioTV?	title = "Would you like to close AerioTV?",
app/src/main/java/com/aeriotv/android/MainActivity.kt	1137	Close AerioTV	label = "Close AerioTV",
app/src/main/java/com/aeriotv/android/Navigation.kt	93	player/{channelId}?csUrl={csUrl}&csTitle={csTitle}	const val PLAYER = "player/{channelId}?csUrl={csUrl}&csTitle={csTitle}" +
app/src/main/java/com/aeriotv/android/Navigation.kt	94	&csStart={csStart}&csEnd={csEnd}&csTz={csTz}&csUuid={csUuid}&mini={mini}	"&csStart={csStart}&csEnd={csEnd}&csTz={csTz}&csUuid={csUuid}&mini={mini}"
app/src/main/java/com/aeriotv/android/Navigation.kt	95	vod_player/{movieUuid}?fromStart={fromStart}	const val VOD_PLAYER = "vod_player/{movieUuid}?fromStart={fromStart}"
app/src/main/java/com/aeriotv/android/Navigation.kt	96	movie_detail/{movieUuid}	const val MOVIE_DETAIL = "movie_detail/{movieUuid}"
app/src/main/java/com/aeriotv/android/Navigation.kt	98	vod_episode_player/{episodeUuid}?fromStart={fromStart}	const val VOD_EPISODE_PLAYER = "vod_episode_player/{episodeUuid}?fromStart={fromStart}"
app/src/main/java/com/aeriotv/android/Navigation.kt	103	search?fromPlayer={fromPlayer}	const val SEARCH = "search?fromPlayer={fromPlayer}"
app/src/main/java/com/aeriotv/android/Navigation.kt	104	search?fromPlayer=$fromPlayer	fun search(fromPlayer: Boolean) = "search?fromPlayer=$fromPlayer"
app/src/main/java/com/aeriotv/android/Navigation.kt	105	recording_player/{playbackUrl}/{title}?isDvr={isDvr}&fromStart={fromStart}&autoResume={autoResume}&recEnd={recEnd}&recChannelId={recChannelId}&recId={recId}&csStart={csStart}&csEnd={csEnd}&csTz={csTz}&csUuid={csUuid}	const val RECORDING_PLAYER = "recording_player/{playbackUrl}/{title}?isDvr={isDvr}&fromStart={fromStart}&autoResume={autoResume}&recEnd={recEnd}&recChannelId={recChannelId}&recId={recId}&csStart={csStart}&csEnd={csEnd}&csTz={csTz}&csUuid={csUuid}"
app/src/main/java/com/aeriotv/android/Navigation.kt	110	start channels in the mini player	// optional "start channels in the mini player" tune mode. Only the
app/src/main/java/com/aeriotv/android/Navigation.kt	114	player/${Uri.encode(channelId)}	"player/${Uri.encode(channelId)}" + if (mini) "?mini=true" else ""
app/src/main/java/com/aeriotv/android/Navigation.kt	125	player/${Uri.encode(channelId)}	) = "player/${Uri.encode(channelId)}" +
app/src/main/java/com/aeriotv/android/Navigation.kt	126	?csUrl=${Uri.encode(playbackUrl)}&csTitle=${Uri.encode(title)}	"?csUrl=${Uri.encode(playbackUrl)}&csTitle=${Uri.encode(title)}" +
app/src/main/java/com/aeriotv/android/Navigation.kt	127	&csStart=$csStart&csEnd=$csEnd&csTz=${Uri.encode(csTz)}&csUuid=${Uri.encode(csUuid)}	"&csStart=$csStart&csEnd=$csEnd&csTz=${Uri.encode(csTz)}&csUuid=${Uri.encode(csUuid)}"
app/src/main/java/com/aeriotv/android/Navigation.kt	128	Play from Beginning	// fromStart (tvOS MoviesView "Play from Beginning"): start at 0 and
app/src/main/java/com/aeriotv/android/Navigation.kt	131	vod_player/${Uri.encode(movieUuid)}?fromStart=$fromStart	"vod_player/${Uri.encode(movieUuid)}?fromStart=$fromStart"
app/src/main/java/com/aeriotv/android/Navigation.kt	132	movie_detail/${Uri.encode(movieUuid)}	fun movieDetail(movieUuid: String) = "movie_detail/${Uri.encode(movieUuid)}"
app/src/main/java/com/aeriotv/android/Navigation.kt	135	vod_episode_player/${Uri.encode(episodeUuid)}?fromStart=$fromStart	"vod_episode_player/${Uri.encode(episodeUuid)}?fromStart=$fromStart"
app/src/main/java/com/aeriotv/android/Navigation.kt	161	recording_player/${Uri.encode(playbackUrl)}/${Uri.encode(title)}	"recording_player/${Uri.encode(playbackUrl)}/${Uri.encode(title)}" +
app/src/main/java/com/aeriotv/android/Navigation.kt	162	?isDvr=$isDvr&fromStart=$fromStart&autoResume=$autoResume&recEnd=$recEnd&recChannelId=$recChannelId	"?isDvr=$isDvr&fromStart=$fromStart&autoResume=$autoResume&recEnd=$recEnd&recChannelId=$recChannelId" +
app/src/main/java/com/aeriotv/android/Navigation.kt	163	&recId=$recId&csStart=$csStart&csEnd=$csEnd&csTz=${Uri.encode(csTz)}&csUuid=${Uri.encode(csUuid)}	"&recId=$recId&csStart=$csStart&csEnd=$csEnd&csTz=${Uri.encode(csTz)}&csUuid=${Uri.encode(csUuid)}"
app/src/main/java/com/aeriotv/android/Navigation.kt	168	dvr-<Dispatcharr recording id>	* "dvr-<Dispatcharr recording id>" when the id is known from the recording
app/src/main/java/com/aeriotv/android/Navigation.kt	234	Playing on ${companionTvName ?: 	"Playing on ${companionTvName ?: "TV"}",
app/src/main/java/com/aeriotv/android/Navigation.kt	323	Recording	target.title.ifBlank { "Recording" },
app/src/main/java/com/aeriotv/android/Navigation.kt	575	Signed in as ${signedInEmail.orEmpty()}. Restoring your data...	activated -> "Signed in as ${signedInEmail.orEmpty()}. Restoring your data..."
app/src/main/java/com/aeriotv/android/Navigation.kt	576	Signed in as $signedInEmail. No playlists in Drive yet -- set one up below.	signedInEmail != null -> "Signed in as $signedInEmail. No playlists in Drive yet -- set one up below."
app/src/main/java/com/aeriotv/android/Navigation.kt	577	Signed in. No playlists in Drive yet.	else -> "Signed in. No playlists in Drive yet."
app/src/main/java/com/aeriotv/android/Navigation.kt	657	Sign-in needs a foreground activity. Try again.	"Sign-in needs a foreground activity. Try again.",
app/src/main/java/com/aeriotv/android/Navigation.kt	669	Sign-in cancelled or failed.	"Sign-in cancelled or failed.",
app/src/main/java/com/aeriotv/android/Navigation.kt	688	Drive authorization failed.	"Drive authorization failed.",
app/src/main/java/com/aeriotv/android/Navigation.kt	719	Skip for now	// "Skip for now" is iOS parity. With no playlist saved the channel
app/src/main/java/com/aeriotv/android/Navigation.kt	771	Drive Sync isn't set up yet	title = { androidx.compose.material3.Text("Drive Sync isn't set up yet") },
app/src/main/java/com/aeriotv/android/Navigation.kt	774	This AerioTV build doesn't have a Google Cloud OAuth Web 	"This AerioTV build doesn't have a Google Cloud OAuth Web " +
app/src/main/java/com/aeriotv/android/Navigation.kt	775	Client ID baked in. Add GOOGLE_DRIVE_WEB_CLIENT_ID to 	"Client ID baked in. Add GOOGLE_DRIVE_WEB_CLIENT_ID to " +
app/src/main/java/com/aeriotv/android/Navigation.kt	778	Google can load.	"Google can load.",
app/src/main/java/com/aeriotv/android/Navigation.kt	784	Got it	) { androidx.compose.material3.Text("Got it") }
app/src/main/java/com/aeriotv/android/Navigation.kt	925	ApiKey $key	"Authorization" to "ApiKey $key",
app/src/main/java/com/aeriotv/android/Navigation.kt	947	Playing on $castDevice	"Playing on $castDevice",
app/src/main/java/com/aeriotv/android/Navigation.kt	953	Play Channels In: Mini player	// "Play Channels In: Mini player" on TV, the first OK
app/src/main/java/com/aeriotv/android/Navigation.kt	994	ApiKey $key	"Authorization" to "ApiKey $key",
app/src/main/java/com/aeriotv/android/Navigation.kt	1060	Play from Beginning	// Hero "Play from Beginning": start at 0 without deleting
app/src/main/java/com/aeriotv/android/Navigation.kt	1218	ApiKey $key	"Authorization" to "ApiKey $key",
app/src/main/java/com/aeriotv/android/Navigation.kt	1417	Play from Beginning	// Hero "Play from Beginning": skip the resume seek, keep the
app/src/main/java/com/aeriotv/android/Navigation.kt	1430	ApiKey $key	"Authorization" to "ApiKey $key",
app/src/main/java/com/aeriotv/android/Navigation.kt	1490	movie	// row was vodType "movie" with seriesId null: the hero label,
app/src/main/java/com/aeriotv/android/Navigation.kt	1536	Episode	title = episode?.displayName ?: "Episode",
app/src/main/java/com/aeriotv/android/Navigation.kt	1548	Episode	title = episode?.displayName ?: "Episode",
app/src/main/java/com/aeriotv/android/Navigation.kt	1584	ApiKey $key	"Authorization" to "ApiKey $key",
app/src/main/java/com/aeriotv/android/Navigation.kt	1619	Add streams	// "Add streams" picker reuses this single instance.
app/src/main/java/com/aeriotv/android/Navigation.kt	1703	Switch Version	// for the in-player "Switch Version" sheet (idempotent; the
app/src/main/java/com/aeriotv/android/Navigation.kt	1736	ApiKey $key	"Authorization" to "ApiKey $key",
app/src/main/java/com/aeriotv/android/Navigation.kt	1764	On Demand	title = movie?.displayName ?: "On Demand",
app/src/main/java/com/aeriotv/android/Navigation.kt	1776	On Demand	title = movie?.displayName ?: "On Demand",
app/src/main/java/com/aeriotv/android/Navigation.kt	1813	title	navArgument("title") { type = NavType.StringType },
app/src/main/java/com/aeriotv/android/Navigation.kt	1827	title	val title = Uri.decode(entry.arguments?.getString("title").orEmpty())
app/src/main/java/com/aeriotv/android/Navigation.kt	1883	ApiKey $key	"Authorization" to "ApiKey $key",
app/src/main/java/com/aeriotv/android/Navigation.kt	1916	Recording	title = title.ifBlank { "Recording" },
app/src/main/java/com/aeriotv/android/Navigation.kt	1932	Recording	title = title.ifBlank { "Recording" },
app/src/main/java/com/aeriotv/android/Navigation.kt	2001	hold Back to resume	// "hold Back to resume" hint; the phone variant lives inside
app/src/main/java/com/aeriotv/android/Navigation.kt	2048	NavHost received resume for channel id=${channel.id}; navigating to PLAYER	"NavHost received resume for channel id=${channel.id}; navigating to PLAYER",
app/src/main/java/com/aeriotv/android/Navigation.kt	2054	navController.navigate(PLAYER) threw	"navController.navigate(PLAYER) threw",
app/src/main/java/com/aeriotv/android/Navigation.kt	2066	the tab lost focus because a route is opening	*  read it to tell "the tab lost focus because a route is opening" from
app/src/main/java/com/aeriotv/android/core/app/AppLaunchTrace.kt	86	+${programsAtMs}ms (rows $programRows)	if (programsAtMs == 0L) "n/a" else "+${programsAtMs}ms (rows $programRows)"
app/src/main/java/com/aeriotv/android/core/app/AppLaunchTrace.kt	89	+${vodAtMs}ms (decode ${vodDecodeMs}ms)	val vod = if (vodAtMs == 0L) "n/a" else "+${vodAtMs}ms (decode ${vodDecodeMs}ms)"
app/src/main/java/com/aeriotv/android/core/app/AppSettleGate.kt	157	settled (+${SystemClock.elapsedRealtime() - startedAt} ms)	Log.i(TAG, "settled (+${SystemClock.elapsedRealtime() - startedAt} ms)")
app/src/main/java/com/aeriotv/android/core/cast/AerioCastReceiverController.kt	165	park ExoPlayer	// "stop" for AerioTV means "leave the player", not "park ExoPlayer".
app/src/main/java/com/aeriotv/android/core/cast/AerioCastReceiverController.kt	289	cast stop: playback stopped, exiting to Live TV	android.util.Log.i("CastReceiver", "cast stop: playback stopped, exiting to Live TV")
app/src/main/java/com/aeriotv/android/core/cast/AerioCastReceiverController.kt	305	Cast load missing media id	source.setException(IllegalArgumentException("Cast load missing media id"))
app/src/main/java/com/aeriotv/android/core/cast/AerioCastReceiverController.kt	326	Channel $mediaId not available on this device	IllegalStateException("Channel $mediaId not available on this device"),
app/src/main/java/com/aeriotv/android/core/cast/AerioCastReceiverController.kt	556	Track ${t.id}	append(t.title.ifBlank { "Track ${t.id}" })
app/src/main/java/com/aeriotv/android/core/cast/AerioCastReceiverController.kt	562	  ·  ${meta.joinToString(	if (meta.isNotEmpty()) append("  ·  ${meta.joinToString("  ·  ")}")
app/src/main/java/com/aeriotv/android/core/cast/AerioCastReceiverController.kt	566	Track ${t.id}	append(t.title.ifBlank { "Track ${t.id}" })
app/src/main/java/com/aeriotv/android/core/cast/AerioCastReceiverController.kt	589	${f.frameRate.toInt()}fps	if (f.frameRate > 0f) add("${f.frameRate.toInt()}fps")
app/src/main/java/com/aeriotv/android/core/cast/AerioCastReceiverController.kt	594	${f.channelCount}ch	if (f.channelCount > 0) add("${f.channelCount}ch")
app/src/main/java/com/aeriotv/android/core/cast/AerioCastReceiverController.kt	595	${f.sampleRate / 1000}kHz	if (f.sampleRate > 0) add("${f.sampleRate / 1000}kHz")
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	175	[Cast] receiver caps: ac-3=${cap(	"[Cast] receiver caps: ac-3=${cap("ac-3")} ec-3=${cap("ec-3")} " +
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	184	Now Casting	// The content currently being cast, exposed so an app-wide "Now Casting" mini
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	225	Switching to <channel>	* The cast card and the remote sheet render it as "Switching to <channel>"
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	260	AerioTV on TV	*  first under "AerioTV on TV". */
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	294	[Cast] receiver type handshake timed out after 	"[Cast] receiver type handshake timed out after " +
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	309	AerioTV on TV	// Remember this TV so the picker can list it under "AerioTV on TV"
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	312	[Cast] target=android-tv-app, native playback (receiver answered)	Log.i(TAG, "[Cast] target=android-tv-app, native playback (receiver answered)")
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	314	[Cast] target=web-receiver (receiver answered)	Log.i(TAG, "[Cast] target=web-receiver (receiver answered)")
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	316	[Cast] target=web-receiver (no answer, handshake timed out)	Log.i(TAG, "[Cast] target=web-receiver (no answer, handshake timed out)")
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	351	[Cast] tune held: receiver type not yet known	Log.i(TAG, "[Cast] tune held: receiver type not yet known")
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	378	[Cast] target=android-tv-app, native playback: channel=${base.title} 	"[Cast] target=android-tv-app, native playback: channel=${base.title} " +
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	496	[Cast] receiver: ev=${str(	var line = "[Cast] receiver: ev=${str("ev")} t=${num("t", 3)} buffered=$buffered " +
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	498	seek=$seek bufTime=${num(	"seek=$seek bufTime=${num("bufTime", 2)} bw=$bw hist=${str("hist")} err=$err" +
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	534	[Cast] remote player state=${playerStateName(playerState)} 	"[Cast] remote player state=${playerStateName(playerState)} " +
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	535	idleReason=${idleReasonName(idleReason)}	"idleReason=${idleReasonName(idleReason)}",
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	545	Switching to <channel>	// "Switching to <channel>" ends the moment the receiver is actually
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	573	[Cast] media error code=${error.detailedErrorCode} 	"[Cast] media error code=${error.detailedErrorCode} " +
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	574	reason=${error.reason} type=${error.type}	"reason=${error.reason} type=${error.type}",
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	596	[Cast] receiver idle after load; re-issuing load (attempt $idleReloadAttempts)	Log.i(TAG, "[Cast] receiver idle after load; re-issuing load (attempt $idleReloadAttempts)")
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	625	(receiver-side error or the Cast page went away)	"(receiver-side error or the Cast page went away)"
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	627	the session was ended deliberately (Stop Casting)	2161 -> "the session was ended deliberately (Stop Casting)"
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	680	cast session ended: error=$error graceful=$graceful	Log.i(TAG, "cast session ended: error=$error graceful=$graceful")
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	684	cast session ended involuntarily: error=$error 	Log.w(TAG, "cast session ended involuntarily: error=$error " +
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	688	Casting disconnected	if (device.isNullOrBlank()) "Casting disconnected"
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	689	Casting to $device disconnected	else "Casting to $device disconnected",
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	721	warm FAILED (no Play services, or invalid app id?)	if (!ok) Log.w(TAG, "warm FAILED (no Play services, or invalid app id?)")
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	753	multicastLock acquired=${acquired?.isHeld == true}	Log.i(TAG, "multicastLock acquired=${acquired?.isHeld == true}")
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	811	Stopping app	* "Stopping app" with no preceding media request of type STOP anywhere in
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	838	[Cast] play pressed while receiver idle; re-issuing load	Log.i(TAG, "[Cast] play pressed while receiver idle; re-issuing load")
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	955	[Cast] web flip ${previous?.title} -> ${base.title}: 	"[Cast] web flip ${previous?.title} -> ${base.title}: " +
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	990	[Cast] caps not received, assuming no AC-3	Log.i(TAG, "[Cast] caps not received, assuming no AC-3")
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	999	[Cast] audio plan: receiver=$receiverModel 	"[Cast] audio plan: receiver=$receiverModel " +
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	1014	[Cast] load channel=${base.title} refused: ${e.notice.message}	Log.w(TAG, "[Cast] load channel=${base.title} refused: ${e.notice.message}")
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	1015	${e.notice.title}. ${e.notice.message}	surfaceCastFailure("${e.notice.title}. ${e.notice.message}")
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	1020	[Cast] load channel=${base.title} 	"[Cast] load channel=${base.title} " +
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	1021	audio=${e.codecName} mode=refused	"audio=${e.codecName} mode=refused",
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	1027	Dispatcharr did not send any data for this channel within 	"Dispatcharr did not send any data for this channel within " +
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	1028	${CastHlsProxySession.READY_TIMEOUT_MS / 1000} seconds.	"${CastHlsProxySession.READY_TIMEOUT_MS / 1000} seconds.",
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	1042	Can't cast this channel right now	surfaceCastFailure("Can't cast this channel right now")
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	1052	[Cast] flip epoch=$epoch superseded by $flipEpoch; not loading	Log.i(TAG, "[Cast] flip epoch=$epoch superseded by $flipEpoch; not loading")
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	1057	[Cast] load channel=${base.title} 	"[Cast] load channel=${base.title} " +
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	1058	audio=${started.audioCodec.ifBlank { 	"audio=${started.audioCodec.ifBlank { "unknown" }} mode=passthrough",
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	1082	This channel's video is $codec, which Google Cast receivers cannot play.	return "This channel's video is $codec, which Google Cast receivers cannot play."
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	1085	This receiver cannot decode this channel's surround audio (AC-3).	return "This receiver cannot decode this channel's surround audio (AC-3)."
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	1087	This channel's audio is $codec, which the receiver cannot decode.	return "This channel's audio is $codec, which the receiver cannot decode."
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	1100	Off	/** [id] == null selects "Off" (disables subtitles on the receiver). */
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	1148	[Cast] skip ${deltaMs / 1000}s -> ${position}ms range=${range != null}	Log.i(TAG, "[Cast] skip ${deltaMs / 1000}s -> ${position}ms range=${range != null}")
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	1197	Casting disconnected	// degrades to a bare "Casting disconnected" (observed on a Z Fold 5
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	1211	[Cast] session started: pendingChannel=${pending?.mediaId ?: 	"[Cast] session started: pendingChannel=${pending?.mediaId ?: "none"} " +
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	1212	willLoad=${pending != null}	"willLoad=${pending != null}",
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	1322	castState -> $castState (1=NO_DEVICES 2=NOT_CONNECTED 3=CONNECTING 4=CONNECTED)	Log.i(TAG, "castState -> $castState (1=NO_DEVICES 2=NOT_CONNECTED 3=CONNECTING 4=CONNECTED)")
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	1410	[Cast] load sent channel=${content.title} autoplay=true 	"[Cast] load sent channel=${content.title} autoplay=true " +
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	1411	contentUrl=${if (content.webCastUrl != null) 	"contentUrl=${if (content.webCastUrl != null) "proxy" else "none"} " +
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	1412	mime=${content.webCastMime}	"mime=${content.webCastMime}",
